9702690	disease	185	188	ALD	Adrenoleukodystrophy	D000326		S2	CTD (MESH)	CUI-less
9702690	disease	242	245	ALD	Adrenoleukodystrophy	D000326		S2	CTD (MESH)	CUI-less
9702690	disease	340	343	was	Wiskott-Aldrich Syndrome	D014923		S4	CTD (MESH)	C0043194
9702690	disease	511	514	ALD	Adrenoleukodystrophy	D000326		S4	CTD (MESH)	CUI-less
9702690	disease	561	564	was	Wiskott-Aldrich Syndrome	D014923		S5	CTD (MESH)	C0043194
9702690	disease	666	669	was	Wiskott-Aldrich Syndrome	D014923		S6	CTD (MESH)	C0043194
9702690	disease	1194	1197	ALD	Adrenoleukodystrophy	D000326		S8	CTD (MESH)	CUI-less
9702690	disease	1305	1308	was	Wiskott-Aldrich Syndrome	D014923		S9	CTD (MESH)	C0043194
9702690	disease	1407	1410	ALD	Adrenoleukodystrophy	D000326		S10	CTD (MESH)	CUI-less
9702690	disease	1525	1528	can	Crouzon Syndrome With Acanthosis Nigricans	C567382		S11	CTD (MESH)	C2677099
9702690	disease	1703	1706	ALD	Adrenoleukodystrophy	D000326		S11	CTD (MESH)	CUI-less
