9674903	disease	86	90	case	Apraxias	D001072		S1	CTD (MESH)	CUI-less
9674903	disease	228	233	cases	Apraxias	D001072		S2	CTD (MESH)	CUI-less
9674903	disease	260	263	PWS	Prader-Willi Syndrome	D011218		S2	CTD (MESH)	CUI-less
9674903	disease	290	294	case	Apraxias	D001072		S3	CTD (MESH)	CUI-less
9674903	disease	320	323	PWS	Prader-Willi Syndrome	D011218		S3	CTD (MESH)	CUI-less
9674903	disease	534	537	PWS	Prader-Willi Syndrome	D011218		S7	CTD (MESH)	CUI-less
9674903	disease	539	542	was	Wiskott-Aldrich Syndrome	D014923		S7	CTD (MESH)	C0043194
9674903	disease	728	731	was	Wiskott-Aldrich Syndrome	D014923		S8	CTD (MESH)	C0043194
9674903	disease	864	867	PWS	Prader-Willi Syndrome	D011218		S9	CTD (MESH)	CUI-less
9674903	disease	938	941	was	Wiskott-Aldrich Syndrome	D014923		S9	CTD (MESH)	C0043194
9674903	disease	961	964	PWS	Prader-Willi Syndrome	D011218		S9	CTD (MESH)	CUI-less
9674903	disease	1219	1222	was	Wiskott-Aldrich Syndrome	D014923		S9	CTD (MESH)	C0043194
9674903	disease	1714	1718	case	Apraxias	D001072		S12	CTD (MESH)	CUI-less
9674903	disease	1722	1725	PWS	Prader-Willi Syndrome	D011218		S12	CTD (MESH)	CUI-less
9674903	disease	1838	1841	PWS	Prader-Willi Syndrome	D011218		S13	CTD (MESH)	CUI-less
