9861003	disease	187	191	BPAD	Major Affective Disorder 6	C567075		S2	CTD (MESH)	C1970945
9861003	disease	187	191	BPAD	Major Affective Disorder 1	C565111		S2	CTD (MESH)	C1852197
9861003	disease	187	191	BPAD	Major Affective Disorder 5	C567074		S2	CTD (MESH)	C1970944
9861003	disease	187	191	BPAD	Major Affective Disorder 2	C564108		S2	CTD (MESH)	C1839839
9861003	disease	187	191	BPAD	Major Affective Disorder 4	C567073		S2	CTD (MESH)	C1970943
9861003	disease	409	413	BPAD	Major Affective Disorder 6	C567075		S3	CTD (MESH)	C1970945
9861003	disease	409	413	BPAD	Major Affective Disorder 1	C565111		S3	CTD (MESH)	C1852197
9861003	disease	409	413	BPAD	Major Affective Disorder 5	C567074		S3	CTD (MESH)	C1970944
9861003	disease	409	413	BPAD	Major Affective Disorder 2	C564108		S3	CTD (MESH)	C1839839
9861003	disease	409	413	BPAD	Major Affective Disorder 4	C567073		S3	CTD (MESH)	C1970943
9861003	disease	544	548	BPAD	Major Affective Disorder 6	C567075		S4	CTD (MESH)	C1970945
9861003	disease	544	548	BPAD	Major Affective Disorder 1	C565111		S4	CTD (MESH)	C1852197
9861003	disease	544	548	BPAD	Major Affective Disorder 5	C567074		S4	CTD (MESH)	C1970944
9861003	disease	544	548	BPAD	Major Affective Disorder 2	C564108		S4	CTD (MESH)	C1839839
9861003	disease	544	548	BPAD	Major Affective Disorder 4	C567073		S4	CTD (MESH)	C1970943
9861003	disease	651	655	BPAD	Major Affective Disorder 6	C567075		S5	CTD (MESH)	C1970945
9861003	disease	651	655	BPAD	Major Affective Disorder 1	C565111		S5	CTD (MESH)	C1852197
9861003	disease	651	655	BPAD	Major Affective Disorder 5	C567074		S5	CTD (MESH)	C1970944
9861003	disease	651	655	BPAD	Major Affective Disorder 2	C564108		S5	CTD (MESH)	C1839839
9861003	disease	651	655	BPAD	Major Affective Disorder 4	C567073		S5	CTD (MESH)	C1970943
9861003	disease	932	936	BPAD	Major Affective Disorder 6	C567075		S5	CTD (MESH)	C1970945
9861003	disease	932	936	BPAD	Major Affective Disorder 1	C565111		S5	CTD (MESH)	C1852197
9861003	disease	932	936	BPAD	Major Affective Disorder 5	C567074		S5	CTD (MESH)	C1970944
9861003	disease	932	936	BPAD	Major Affective Disorder 2	C564108		S5	CTD (MESH)	C1839839
9861003	disease	932	936	BPAD	Major Affective Disorder 4	C567073		S5	CTD (MESH)	C1970943
9861003	disease	1484	1488	BPAD	Major Affective Disorder 6	C567075		S11	CTD (MESH)	C1970945
9861003	disease	1484	1488	BPAD	Major Affective Disorder 1	C565111		S11	CTD (MESH)	C1852197
9861003	disease	1484	1488	BPAD	Major Affective Disorder 5	C567074		S11	CTD (MESH)	C1970944
9861003	disease	1484	1488	BPAD	Major Affective Disorder 2	C564108		S11	CTD (MESH)	C1839839
9861003	disease	1484	1488	BPAD	Major Affective Disorder 4	C567073		S11	CTD (MESH)	C1970943
