9888390	disease	269	272	MLD	Leukodystrophy, Metachromatic	D007966		S2	CTD (MESH)	CUI-less
9888390	disease	329	333	ARSA	AL-RAQAD SYNDROME	616459		S2	CTD (OMIM)	C4085595
9888390	disease	533	537	ARSA	AL-RAQAD SYNDROME	616459		S3	CTD (OMIM)	C4085595
9888390	disease	572	575	MLD	Leukodystrophy, Metachromatic	D007966		S3	CTD (MESH)	CUI-less
9888390	disease	672	676	ARSA	AL-RAQAD SYNDROME	616459		S4	CTD (OMIM)	C4085595
9888390	disease	1227	1230	was	Wiskott-Aldrich Syndrome	D014923		S7	CTD (MESH)	C0043194
9888390	disease	1259	1262	was	Wiskott-Aldrich Syndrome	D014923		S8	CTD (MESH)	C0043194
9888390	disease	1289	1292	MLD	Leukodystrophy, Metachromatic	D007966		S8	CTD (MESH)	CUI-less
9888390	disease	1353	1357	ARSA	AL-RAQAD SYNDROME	616459		S9	CTD (OMIM)	C4085595
9888390	disease	1440	1443	MLD	Leukodystrophy, Metachromatic	D007966		S9	CTD (MESH)	CUI-less
9888390	disease	1468	1472	ARSA	AL-RAQAD SYNDROME	616459		S9	CTD (OMIM)	C4085595
9888390	disease	1557	1560	MLD	Leukodystrophy, Metachromatic	D007966		S10	CTD (MESH)	CUI-less
9888390	disease	1566	1570	ARSA	AL-RAQAD SYNDROME	616459		S10	CTD (OMIM)	C4085595
9888390	disease	1710	1714	ARSA	AL-RAQAD SYNDROME	616459		S11	CTD (OMIM)	C4085595
9888390	disease	1827	1831	ARSA	AL-RAQAD SYNDROME	616459		S11	CTD (OMIM)	C4085595
