9724771	disease	4	7	APC	Adenomatous Polyposis Coli	D011125		S1	CTD (MESH)	CUI-less
9724771	disease	154	157	FAP	Amyloidosis, Hereditary, Transthyretin-Related	C567782		S2	CTD (MESH)	C2751492
9724771	disease	263	271	adenomas	Adenoma	D000236		S2	CTD (MESH)	C0001430
9724771	disease	336	339	APC	Adenomatous Polyposis Coli	D011125		S2	CTD (MESH)	CUI-less
9724771	disease	359	362	FAP	Amyloidosis, Hereditary, Transthyretin-Related	C567782		S3	CTD (MESH)	C2751492
9724771	disease	474	477	APC	Adenomatous Polyposis Coli	D011125		S3	CTD (MESH)	CUI-less
9724771	disease	560	568	adenomas	Adenoma	D000236		S4	CTD (MESH)	C0001430
9724771	disease	638	641	FAP	Amyloidosis, Hereditary, Transthyretin-Related	C567782		S4	CTD (MESH)	C2751492
9724771	disease	683	691	adenomas	Adenoma	D000236		S5	CTD (MESH)	C0001430
9724771	disease	716	719	APC	Adenomatous Polyposis Coli	D011125		S5	CTD (MESH)	CUI-less
9724771	disease	865	868	APC	Adenomatous Polyposis Coli	D011125		S6	CTD (MESH)	CUI-less
9724771	disease	878	881	was	Wiskott-Aldrich Syndrome	D014923		S6	CTD (MESH)	C0043194
9724771	disease	964	972	adenomas	Adenoma	D000236		S6	CTD (MESH)	C0001430
9724771	disease	1052	1060	adenomas	Adenoma	D000236		S7	CTD (MESH)	C0001430
9724771	disease	1126	1129	APC	Adenomatous Polyposis Coli	D011125		S7	CTD (MESH)	CUI-less
9724771	disease	1296	1299	APC	Adenomatous Polyposis Coli	D011125		S9	CTD (MESH)	CUI-less
9724771	disease	1305	1308	was	Wiskott-Aldrich Syndrome	D014923		S9	CTD (MESH)	C0043194
9724771	disease	1404	1410	polyps	Polyps	D011127		S9	CTD (MESH)	C0032584
9724771	disease	1502	1505	APC	Adenomatous Polyposis Coli	D011125		S10	CTD (MESH)	CUI-less
9724771	disease	1569	1577	adenomas	Adenoma	D000236		S10	CTD (MESH)	C0001430
9724771	disease	1639	1642	FAP	Amyloidosis, Hereditary, Transthyretin-Related	C567782		S10	CTD (MESH)	C2751492
