9465039	disease	219	222	HFE	Hemochromatosis	D006432		S2	CTD (MESH)	CUI-less
9465039	disease	312	315	was	Wiskott-Aldrich Syndrome	D014923		S3	CTD (MESH)	C0043194
9465039	disease	428	435	ability	Abetalipoproteinemia	D000012		S4	CTD (MESH)	C0000744
9465039	disease	439	442	HFE	Hemochromatosis	D006432		S4	CTD (MESH)	CUI-less
9465039	disease	594	597	was	Wiskott-Aldrich Syndrome	D014923		S5	CTD (MESH)	C0043194
9465039	disease	757	760	HFE	Hemochromatosis	D006432		S6	CTD (MESH)	CUI-less
9465039	disease	803	806	HFE	Hemochromatosis	D006432		S6	CTD (MESH)	CUI-less
9465039	disease	951	954	HFE	Hemochromatosis	D006432		S7	CTD (MESH)	CUI-less
9465039	disease	1073	1076	HFE	Hemochromatosis	D006432		S8	CTD (MESH)	CUI-less
9465039	disease	1311	1314	HFE	Hemochromatosis	D006432		S10	CTD (MESH)	CUI-less
9465039	disease	1542	1545	HFE	Hemochromatosis	D006432		S11	CTD (MESH)	CUI-less
9465039	disease	1814	1817	HFE	Hemochromatosis	D006432		S13	CTD (MESH)	CUI-less
