9371490	disease	25	29	PTEN	Hamartoma Syndrome, Multiple	D006223		S1	CTD (MESH)	CUI-less
9371490	disease	30	35	MMAC1	Hamartoma Syndrome, Multiple	D006223		S1	CTD (MESH)	CUI-less
9371490	disease	549	553	PTEN	Hamartoma Syndrome, Multiple	D006223		S5	CTD (MESH)	CUI-less
9371490	disease	554	559	MMAC1	Hamartoma Syndrome, Multiple	D006223		S5	CTD (MESH)	CUI-less
9371490	disease	561	564	was	Wiskott-Aldrich Syndrome	D014923		S5	CTD (MESH)	C0043194
9371490	disease	800	805	cases	Apraxias	D001072		S6	CTD (MESH)	CUI-less
9371490	disease	862	866	PTEN	Hamartoma Syndrome, Multiple	D006223		S7	CTD (MESH)	CUI-less
9371490	disease	867	872	MMAC1	Hamartoma Syndrome, Multiple	D006223		S7	CTD (MESH)	CUI-less
9371490	disease	962	967	cases	Apraxias	D001072		S7	CTD (MESH)	CUI-less
9371490	disease	1084	1088	PTEN	Hamartoma Syndrome, Multiple	D006223		S8	CTD (MESH)	CUI-less
9371490	disease	1089	1094	MMAC1	Hamartoma Syndrome, Multiple	D006223		S8	CTD (MESH)	CUI-less
